SN,position
4302410221,1627722
4295500381,7928791
4264292292,5077551
4278652291,967771
4299454191,1008352
4253188870,3119229
4255899771,3609381
4333290603,7314946
4282717600,1693525
4307512355,2562372
4322392174,5198444
4303751992,1919556
4304931470,2099484
4328863151,6558986
4259330530,4267963
4313475084,3720782
4266157232,5636205
4305787544,2644006
4297151600,590276
4331468190,6996196
4317100045,4422664
4276140735,500229
4266121926,5601835
4293431531,7630691
4302403685,1626504
4340841562,8515002
4277757536,820885
4321678185,5166696
4298955555,930200
4303491124,1775580
4297015645,8375697
4340325301,8500691
4255709592,3486955
4277843231,793533
4319722072,4851688
4312279053,3549890
4300994493,1126940
4293408663,7529117
4286117533,2295387
4328669424,6673200
4284774233,1866657
4284320401,1829181
4339955620,8484208
4272081376,6692627
4311846851,3494374
4311292860,3311252
4270389196,6421293
4270302536,6140505
4292042274,7166853
4260118413,4308339
4281875080,1577963
4320282982,4998534
4275560306,214183
4328290761,6479690
4345374456,410156
4263873983,5281025
4313238300,3693270
4251845986,3012871
4271908734,6631773
4267258763,5715539
4244130391,2571445
4305844174,2209558
4267474595,5977111
4288254320,6959709
4280526600,1236505
4281307553,1321575
4340808872,8448552
4257676371,3862321
4328828173,6554478
4256923694,3956705
4276465723,551769
4320494555,5027772
4260519944,4451853
4306640730,2440904
4255983314,3730115
4280596224,1127269
4326658836,6285694
4341577096,8533197
4295644264,7929691
4300236765,1520020
4279223454,1329747
4343878873,493090
4319209440,4805492
4271060150,6331723
4304043704,1956176
4296070225,8163049
4298827282,909812
4329152505,8176208
4302381473,1623322
4263658556,4958785
4276516834,486947
4269439963,6403355
4256931431,3855091
4306455053,2411616
4291359752,7363549
4311924676,3502508
4342501855,8662527
4296265352,8281185
4332079426,7245208
4272669531,6679691
4255779275,4236709
4279975766,1232681
4273519095,6685209
4337062321,7976876
4280793064,1238259
4304797372,2076664
4328661735,6533710
4281222875,1412501
4315363463,4093902
4307164105,2518950
4331029706,7177084
4273863123,6835047
4226317513,2547487
4299452135,1007950
4345304714,396396
4339619561,8554975
4328821744,6681036
4299843660,1193108
4279403645,1059253
4325520522,5902506
4309504813,2955400
4267751585,5849951
4331561485,7102904
4313047594,3666306
4286248455,2224331
4267675156,5849257
4331656044,7005284
4250803126,2933013
4259417120,4353187
4290045200,7284883
4334393770,7591008
4304061226,1814802
4329873251,6792492
4298011944,815156
4309246115,2922942
4290427234,7126247
4337041656,8029752
4274262042,6858417
4343500582,143776
4256290253,3642239
4274787871,275813
4257763893,3993679
4339889492,8430373
4307047404,2660056
4301382514,1395202
4274604935,165867
4343843512,322808
4341698012,8533332
4340372735,8500795
4270350792,6806041
4334053496,7819142
4310905771,3256282
4344975305,542434
4335917213,7786222
4330974900,6956368
4274880481,151925
4253133555,3157465
4274466431,64183
4344934521,464528
4316950282,8066593
4287436904,2357225
4265966235,5429685
4337224194,7919154
4260479226,4451251
4273209360,18993
4341695945,153010
4317791505,4611962
4328239403,6471650
4328826073,6681526
4261359351,4650901
4336020485,7800804
4337368534,8102894
4300426583,8009699
4259211305,4327653
4266558155,5574963
4338856351,8305786
4310130996,3142130
4321802892,5289168
4322568401,5391644
4329133163,6701988
4305190142,2137396
4279255934,1184449
4313099044,3674554
4320121621,5224604
4335784810,7840614
4249487513,2510501
4281547535,1523737
4254989546,3624283
4299345595,8008441
4285216456,2002815
4269249224,6063049
4266286010,5532179
4258900866,4191595
4273862666,6803739
4275103383,171101
4257417010,3893205
4300420530,1245172
4336419076,7971170
4310818956,3242598
4314848930,4022878
4252369413,3211249
4335841624,7927848
4286558150,2257331
4254388644,3543723
4297900821,694312
4315790006,4245096
4279904565,1048143
4270377705,6290109
4313989750,3891302
4294954381,7735141
4317210660,4434000
4265557984,5616415
4335779840,7846972
4328974436,6572194
4253104881,3198661
4335007736,7867858
4274182905,161901
4251359405,2809555
4309962112,3120376
4329412161,6611026
4276899793,556093
4337012842,8073774
4322657032,5405376
4307298800,2535842
4330793972,6934650
4314238482,8056041
4291860742,7222955
4329241442,6712418
4263299515,4935627
4340829102,8570007
4267668285,5687565
4312114800,3384902
4318793360,4750288
4314202233,3766746
4284601333,1948543
4272640201,6590551
4327639562,6381148
4295055796,7873799
4288472160,6902237
4314612514,3985146
4286537415,2281003
4267525032,5737987
4341047012,8481209
4294573706,7681065
4331007553,6961340
4336501083,8098124
4273523461,6897
4291880040,7120759
4333437533,7430914
4301086252,1346908
4259499860,4353603
4283723032,1755377
4287675943,2454351
4340702730,8502341
4304597592,2042212
4314859323,4202612
4313409284,3837344
4278181821,861823
4344422401,218060
4329485473,6737582
4273166833,6849315
4337935991,8312366
4258942240,4091215
4333107682,7365832
4281208455,1259617
4289478336,6951491
4297255410,606860
4314518423,3968216
4332992020,7159632
4326194364,5929078
4271922410,6513047
4291599594,7337985
4304899561,2093742
4266981795,5667249
4256851395,3671593
4317022614,4412042
4270290581,6189431
4327590120,6230844
4322383214,5361842
4338055540,8324298
4262052126,4621505
4293521503,7657555
4321000482,5095104
4328874325,6560560
4334364786,7606804
4343034964,54740
4269048593,6178723
4320376012,5011240
4296341722,8289497
4305336770,2156748
4317350634,4447198
4306753080,2459670
4268568640,5890625
4313329204,3705142
4323391262,5504188
4276523650,468809
4329000885,6575612
4240525461,2877473
4271336355,6312957
4312012725,3513624
4300637176,1276846
4247129051,2586507
4294776242,7712111
4318860151,4509736
4332674776,7234004
4267707662,5900851
4340514570,8486765
4274440542,164219
4260712956,4524087
4295553706,8139889
4344087230,297982
4300432920,1247270
4319515922,4924648
4270626614,6275953
4322221540,5194152
4299063963,946478
4345635070,564316
4266389013,5518149
4284342182,1774839
4281606420,1324787
4246633451,2480955
4329385900,6610448
4276621414,505163
4327970651,6429274
4326392140,6120758
4342907833,139558
4276940124,593107
4269273702,6196495
4340079601,8438641
4294145553,7808965
4266170930,5483841
4310634333,3216696
4263603072,4973557
4307849700,2713286
4327498733,6360920
4325997421,6062872
4284173795,1944033
4321974134,5182752
4265850890,5617139
4266201870,5691785
4270300635,6357751
4264247315,5093751
4281017823,1304129
4266079300,5898561
4258855053,4334527
4282191130,1512831
4294748920,7751433
4302420846,1629628
4269402550,6081373
4268646771,6091499
4267924102,6142355
4316042463,4154916
4271229373,6722441
4255697460,3553341
4308402453,2787938
4311528583,3341654
4253057056,3268623
4326982866,6303458
4314052680,3899644
4331326705,7084602
4293880205,7620989
4325783276,6034386
4254048234,3294299
4285079945,2117749
4305294685,2151070
4295433892,7914147
4259502623,4353677
4292326275,7312651
4337010053,8177352
4309173466,2911750
4315971262,4264894
4253380526,3135397
4286888351,2331723
4285684502,2104083
4314242004,3924854
4295010613,7753245
4301880973,1852114
4346364514,578368
4335903762,7968046
4286333516,2225095
4294874942,7886957
4256114914,3652811
4299693860,1185622
4253813653,3399591
4323607794,5525264
4314218425,3921472
4268825514,6075393
4313873340,4194108
4256111414,3922193
4331734816,7070174
4328713712,6674990
4282239301,1493715
4270447226,6341227
4314756644,4009304
4287456062,7061403
4263293554,5069273
4321147633,5241402
4285941074,2221323
4286466472,2381917
4261188400,4631481
4323455964,5639594
4315322491,4088950
4309487173,2953182
4321927341,5592160
4278561781,1020541
4303814524,1800476
4253553931,3244237
4250798156,2584393
4333925116,7512450
4279746085,1046955
4317899423,4623834
4316081652,4543856
4280228142,1140717
4311821286,3491902
4278319920,1003427
4266028373,5447103
4312499203,3582400
4325234616,5877536
4277894865,811181
4344993310,337822
4253367252,3216587
4250164962,2592959
4344174273,121088
4329617434,6755152
4271869803,6618063
4335616821,7694952
4281609883,1473415
4262287293,4709853
4340466012,8455607
4321726113,5279890
4319113584,4794610
4322691424,5410268
4269967925,6436773
4338564753,8199796
4276783685,606681
4302440660,1486638
4271872544,6523727
4313319382,3703720
4274131886,179303
4272200380,6486275
4261803125,4820549
4259046794,4124895
4274818870,133333
4250621266,2612481
4266507792,5574503
4272771311,6793711
4284836695,2063727
4267012901,5732411
4261146212,4817339
4339956740,8512035
4290793371,7185983
4255308153,3394735
4322180741,5332372
4340704056,8465944
4299867471,1067212
4289122504,7241823
4271599231,6496111
4260160516,4330441
4317413483,4582900
4297723835,799472
4303977871,1946482
4271273171,6443903
4261791962,4764993
4280734485,1194777
4342258222,8617706
4308532966,2811178
4306881751,2478750
4345306862,453844
4266657150,5641377
4339168562,8443159
4257687383,4044489
4327474266,6357442
4298336140,734510
4293830715,7560981
4278035952,876837
4269083766,6094243
4343875373,542252
4274524111,64609
4279582742,1061145
4252979102,3181947
4319144060,5219548
4283381955,1973767
4322179971,5332220
4297029295,8377623
4322533106,5385858
4336947263,8029080
4278526976,1004391
4260122366,4276675
4306501183,2418054
4276359721,502381
4294713312,7885681
4300474710,8009057
4272040183,6418391
4338726814,8304294
4296917715,8360881
4310356816,3174640
4300073175,1087382
4319539000,4837186
4289374493,7065253
4260624550,4363737
4337249700,8248860
4345334501,409906
4252265522,2976419
4286133773,2310593
4285944154,2157949
4265467872,5557603
4328645366,8111391
4286431376,2144375
4330216531,6847196
4292308580,7263251
4328922183,8112171
4261573971,4786313
4297604975,655986
4281497975,1523371
4280024151,1106993
4332722800,7264218
4277305104,648083
4261756251,4721155
4251558662,2850153
4328332761,6486596
4272632836,6825577
4298610831,879506
4305324332,2155084
4301136173,1354898
4344986203,327546
4264490473,5491291
4338933395,8306558
4263116163,4917665
4335249940,7721380
4299086982,949890
4281668392,1458507
4328582845,6523460
4315595970,4121698
4326476453,6133608
4297627202,795192
4262371315,4893951
4275943125,463115
4339909674,8547944
4273973546,6871897
4298989424,1164750
4254336273,3297083
4332150233,7092266
4263402430,4936517
4269895501,6322689
4271357241,6430195
4252170370,3037947
4310394874,3180490
4250331890,2667813
4295342472,7890349
4259290991,4299963
4342873754,80288
4251484112,2810453
4343578234,158710
4329553966,6746674
4285433165,2085523
4284572600,1881861
4307708860,2699474
4313552143,3729682
4287585993,6969159
4335746133,7756274
4305512540,2177592
4252086705,2838043
4278389010,880513
4320286176,4873942
4256312432,3717085
4341750405,8554141
4267125063,5862573
4314653136,3991468
4337282961,8088442
4345460346,551726
4315378325,4095370
4318872806,4761346
4342922776,7284
4329614505,6621186
4268562970,5923077
4282169356,1634769
4274044751,6836969
4284393606,1978665
4317061501,4417092
4340514802,8494147
4330429460,6882756
4306502281,2235852
4312667785,3609894
4324055772,5706080
4345698416,429574
4281339274,1589781
4276589645,565633
4298721416,894024
4279990551,1016405
4273865363,143069
4325011526,5850784
4331062072,6966558
4339040554,8399063
4253889312,3399997
4310689961,3225362
4302462813,1636538
4344013461,265620
4267863670,5932043
4268848415,5925621
4302747993,1677076
4324977484,5965654
4260020413,4322651
4299237574,974968
4280910782,1239109
4288486985,6948115
4265012205,5168409
4285930423,2157847
4331770122,7056092
4313498383,3723574
4276971554,644505
4344638841,476902
4311396913,3458218
4259405334,4316495
4258193111,4186505
4287694913,6955281
4285284032,2200575
4252547390,2979825
4286589436,2382665
4329591733,7012872
4254189306,3311281
4281289622,1455129
4318198426,4506640
4278583024,950427
4344076590,147764
4313528590,3726928
4284232293,1828469
4334334244,7619602
4279062701,1024443
4258438730,3968029
4331539741,7179006
4263722050,5056421
4254969563,3848361
4300474242,1114054
4327386210,6346626
4298062101,711528
4291200826,7116821
4264741891,5268267
4345059176,306020
4335180426,7750248
4280707222,1365971
4304523241,2029242
4342942645,198204
4257528520,3810629
4338012814,8298944
4302041030,1465652
4299992756,1079938
4339262141,8349314
4305278386,2148446
4250540932,2569219
4345141835,496466
4273685500,177111
4277515045,598357
4270349322,6227593
4296651354,779256
4322261241,5342382
4283258641,1749545
4303625082,1786578
4256544460,3788283
4322393902,5597846
4272405605,6677777
4262759362,4897127
4326931895,6300520
4276292016,362739
4327765153,6398024
4337516890,8008682
4339582704,8483116
4331411501,6993892
4313263253,3697306
4304232704,1983416
4304193585,1977592
4254415970,3766753
4310345944,3172732
4304970552,2105420
4292849864,7510287
4317761836,4487076
4315802212,4141016
4250831572,2880003
4332805396,7294704
4327735661,6394650
4324957512,6651668
4277934091,761429
4276494751,486745
4262678280,4712045
4306216294,2231040
4345208184,466368
4296673581,8328031
4262262524,4776479
4329612770,6620948
4281526620,1424645
4319366575,4820658
4273652331,21853
4336422683,7903194
4286967296,2371273
4293321476,7656199
4274079622,115287
4280811290,1613103
4293881513,7791685
4260396291,4450141
4264338411,5282913
4308920626,2872742
4287435961,6925163
4338548266,8146810
4261689471,4720617
4247156421,2693567
4300855440,1308660
4295521370,8139061
4338878202,8390685
4305796202,2207692
4302856154,1693260
4330052392,6822118
4276340611,466981
4297771262,1514964
4283228806,1785841
4322212403,5193370
4341406543,8591551
4322516321,5382676
4276735842,751807
4300852942,1308216
4319288536,4813388
4313785442,3870084
4332014326,7107022
4257761185,3931285
4256007711,3602841
4270913264,6310583
4304814872,2079710
4276416244,657727
4307875471,2715124
4249711616,2817301
4257987506,3980487
4337160575,8060520
4318092785,4887938
4281246546,1422493
4299339203,990310
4267543000,5832287
4254123230,3543275
4341206122,8572075
4320945661,5087518
4268839691,6039559
4272425124,6726389
4291408940,7504835
4267283926,5780309
4328280924,6478314
4341909950,8667189
4293311956,7429045
4256173714,3685169
4324224892,5730460
4262404484,4710851
4337352563,7993868
4337379012,8139016
4307600592,2571942
4331918894,7149250
4295302981,7926721
4290598384,7358075
4315927615,4881098
4341837710,8666958
4326245991,6099358
4295065596,8128283
4302782956,1682936
4301069021,1343936
4285475073,2349809
4278925044,1055271
4345453442,468580
4261029695,4561321
4269071074,6061419
4304299532,1992790
4300271080,1228034
4265396870,5372389
4270088362,6153631
4322638154,5402178
4275286131,230445
4295864075,8249629
4342043823,8674678
4326466012,6131668
4340713613,400206
4327217274,6327042
4293577842,7515769
4306448484,2410320
4315955372,4262622
4311864631,3370528
4312023354,3515186
4292933470,7715067
4300405900,1242822
4311767051,3362636
4292622670,7410455
4261835830,4686657
4343869913,418658
4258955750,4253735
4299136181,958612
4337037320,8005168
4278891271,1147697
4322008946,5184286
4342101094,8638635
4326378512,6118242
4290245993,7256147
4307802575,2590074
4265789754,5444413
4293288182,7614317
4284477702,1996003
4334150903,7485214
4272035246,6514079
4319035652,4785816
4274238006,674505
4288656680,7008429
4316867133,4391654
4278012395,730231
4270024065,6269667
4319205240,4909040
4284513155,2107965
4272365285,6610293
4297931993,696976
4257930246,3830741
